TITULO,OFERTA,VALORES,VALORES_PROMO,LOCATION,CITY,STATE,METRAGEM,QUARTO,GARAGEM,BANHEIRO,TAG,KEY,FIRST_DAY
Apartamento,COMPRA,1070000,1016000,Menino Deus,Porto Alegre,RS,111,3,1,2,M|o|b|i|l|i|a|d|o,411161,31-07-2023
Apartamento,COMPRA,1050000,997000,Mont Serrat,Porto Alegre,RS,153,3,2,4,A|l|t|o| |P|a|d|r|ã|o,234353,31-07-2023
Apartamento,COMPRA,1050000,877000,Cristo Redentor,Porto Alegre,RS,91,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,375031,31-07-2023
Casa em Condomínio,COMPRA,1050000,899000,Agronomia,Porto Alegre,RS,291,4,2,3,,367695,31-07-2023
Apartamento,COMPRA,1050000,970000,Jardim Botânico,Porto Alegre,RS,304,3,2,4,,375552,31-07-2023
Casa em Condomínio,COMPRA,1050000,945000,Jardim Isabel,Porto Alegre,RS,255,3,4,2,,415097,31-07-2023
Casa,COMPRA,1050000,950000,Santa Tereza,Porto Alegre,RS,280,7,0,5,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,336721,31-07-2023
Chácara/Sítio/Fazenda,COMPRA,1035000,879750,São Caetano,Porto Alegre,RS,252,0,0,0,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,363386,31-07-2023
Apartamento,COMPRA,1027000,951000,Passo da Areia,Porto Alegre,RS,106,3,2,4,,364279,31-07-2023
Apartamento,COMPRA,1021000,765750,Jardim Botânico,Porto Alegre,RS,85,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,384882,31-07-2023
Casa,COMPRA,1012000,912000,Vila Ipiranga,Porto Alegre,RS,246,3,3,3,,363485,31-07-2023
Casa,COMPRA,1007000,870000,Cavalhada,Porto Alegre,RS,111,3,7,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,202800,31-07-2023
Casa,COMPRA,1000000,900000,Ipanema,Porto Alegre,RS,224,4,4,2,,353191,31-07-2023
Cobertura,COMPRA,1000000,900000,Cristo Redentor,Porto Alegre,RS,158,3,2,2,,394097,31-07-2023
Lote/terreno,COMPRA,1000000,950000,Cristal,Porto Alegre,RS,1403,0,0,0,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,278180,31-07-2023
Sobrado,COMPRA,999000,949000,Jardim Lindóia,Porto Alegre,RS,224,3,4,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,306428,31-07-2023
Casa,COMPRA,999000,899100,Partenon,Porto Alegre,RS,266,3,4,2,,410337,31-07-2023
Casa em Condomínio,COMPRA,990000,920000,Chácara das Pedras,Porto Alegre,RS,229,3,2,3,,390229,31-07-2023
Cobertura,COMPRA,990000,940000,Mont Serrat,Porto Alegre,RS,149,3,1,3,,408511,31-07-2023
Apartamento,COMPRA,990000,940000,Rio Branco,Porto Alegre,RS,134,3,3,2,,383857,31-07-2023
Casa em Condomínio,COMPRA,988000,865000,Espírito Santo,Porto Alegre,RS,371,4,6,5,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,377042,31-07-2023
Apartamento,COMPRA,983000,799000,Petrópolis,Porto Alegre,RS,66,2,1,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,339523,31-07-2023
Apartamento,COMPRA,980000,931000,Passo da Areia,Porto Alegre,RS,84,2,1,3,A|l|t|o| |P|a|d|r|ã|o,413938,31-07-2023
Cobertura,COMPRA,980000,699000,Rio Branco,Porto Alegre,RS,213,3,1,3,,422914,31-07-2023
Sobrado,COMPRA,980000,790000,Menino Deus,Porto Alegre,RS,435,3,3,2,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,369614,31-07-2023
Apartamento Garden,COMPRA,980000,899000,Auxiliadora,Porto Alegre,RS,153,2,1,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,422255,31-07-2023
Casa,COMPRA,980000,931000,Floresta,Porto Alegre,RS,222,3,2,3,,423631,31-07-2023
Apartamento,COMPRA,980000,980000,Moinhos de Vento,Porto Alegre,RS,97,3,2,3,,416097,31-07-2023
Apartamento,COMPRA,980000,930000,Higienópolis,Porto Alegre,RS,114,3,2,4,M|o|b|i|l|i|a|d|o,173276,31-07-2023
Apartamento,COMPRA,980000,800000,Jardim do Salso,Porto Alegre,RS,94,3,2,2,,393706,31-07-2023
Casa,COMPRA,960000,912000,Medianeira,Porto Alegre,RS,216,3,2,4,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,370739,31-07-2023
Apartamento,COMPRA,950000,900000,Petrópolis,Porto Alegre,RS,93,3,2,2,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,329685,31-07-2023
Casa,COMPRA,950000,890000,Vila Ipiranga,Porto Alegre,RS,225,3,3,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,393535,31-07-2023
Cobertura,COMPRA,950000,850000,Cristal,Porto Alegre,RS,159,3,3,2,,326272,31-07-2023
Casa,COMPRA,950000,890000,Menino Deus,Porto Alegre,RS,110,3,3,2,,382066,31-07-2023
Lote/terreno,COMPRA,950000,900000,Chácara das Pedras,Porto Alegre,RS,435,0,0,0,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,341263,31-07-2023
Casa,COMPRA,950000,902500,Jardim Lindóia,Porto Alegre,RS,180,4,3,4,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,365409,31-07-2023
Apartamento,COMPRA,925000,875000,Menino Deus,Porto Alegre,RS,87,3,2,2,,333351,31-07-2023
Apartamento,COMPRA,910000,749000,Moinhos de Vento,Porto Alegre,RS,102,3,0,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,34160,31-07-2023
Casa,COMPRA,910000,850000,Cristo Redentor,Porto Alegre,RS,312,4,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,307125,31-07-2023
Apartamento,COMPRA,904900,859655,Cristo Redentor,Porto Alegre,RS,109,3,1,2,,393886,31-07-2023
Casa,COMPRA,900000,855000,Espírito Santo,Porto Alegre,RS,182,3,2,5,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,383806,31-07-2023
Casa,COMPRA,900000,690000,Ipanema,Porto Alegre,RS,206,4,3,4,,375788,31-07-2023
Apartamento,COMPRA,899000,799000,Bela Vista,Porto Alegre,RS,123,3,2,3,,21443,31-07-2023
Casa,COMPRA,899000,854000,Floresta,Porto Alegre,RS,169,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,185027,31-07-2023
Cobertura,COMPRA,890000,845000,Menino Deus,Porto Alegre,RS,150,2,1,1,A|l|t|o| |P|a|d|r|ã|o,389704,31-07-2023
Cobertura,COMPRA,890000,845500,Jardim Botânico,Porto Alegre,RS,186,3,1,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,159483,31-07-2023
Apartamento,COMPRA,890000,845000,Boa Vista,Porto Alegre,RS,111,3,2,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,338765,31-07-2023
Cobertura,COMPRA,890000,845000,Jardim Planalto,Porto Alegre,RS,187,2,2,3,,409470,31-07-2023
Apartamento,COMPRA,880000,780000,Centro Histórico,Porto Alegre,RS,202,3,1,3,,307229,31-07-2023
Apartamento,COMPRA,880000,815000,Passo da Areia,Porto Alegre,RS,74,2,1,2,,364278,31-07-2023
Apartamento,COMPRA,875000,831000,Centro Histórico,Porto Alegre,RS,185,3,1,3,,349480,31-07-2023
Apartamento,COMPRA,873000,829000,Passo da Areia,Porto Alegre,RS,82,2,1,2,A|l|t|o| |P|a|d|r|ã|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,126039,31-07-2023
Apartamento,COMPRA,870000,783000,Jardim Botânico,Porto Alegre,RS,106,3,2,4,A|l|t|o| |P|a|d|r|ã|o|M|o|b|i|l|i|a|d|o,334384,31-07-2023
Apartamento,COMPRA,870000,826500,Higienópolis,Porto Alegre,RS,93,3,2,3,,385884,31-07-2023
Apartamento,COMPRA,860000,817000,Bela Vista,Porto Alegre,RS,80,2,2,2,,271669,31-07-2023
Apartamento,COMPRA,860000,790000,Moinhos de Vento,Porto Alegre,RS,150,3,1,3,,57113,31-07-2023
Apartamento,COMPRA,860000,810000,Boa Vista,Porto Alegre,RS,74,2,2,2,,376746,31-07-2023
Apartamento,COMPRA,860000,817000,Cidade Baixa,Porto Alegre,RS,73,2,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,271149,31-07-2023
Apartamento,COMPRA,850000,748000,Moinhos de Vento,Porto Alegre,RS,80,2,1,1,,415401,31-07-2023
Apartamento,COMPRA,850000,795000,Moinhos de Vento,Porto Alegre,RS,80,2,2,2,,416278,31-07-2023
Apartamento,COMPRA,850000,807500,Higienópolis,Porto Alegre,RS,115,3,2,2,M|o|b|i|l|i|a|d|o,160292,31-07-2023
Casa,COMPRA,850000,807001,Jardim Planalto,Porto Alegre,RS,206,3,3,3,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,201518,31-07-2023
Apartamento,COMPRA,850000,850000,Jardim Lindóia,Porto Alegre,RS,112,3,2,4,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,393915,31-07-2023
Apartamento,COMPRA,848000,805600,Rio Branco,Porto Alegre,RS,63,2,1,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,412391,31-07-2023
Apartamento,COMPRA,839000,765000,Moinhos de Vento,Porto Alegre,RS,102,3,1,3,,50802,31-07-2023
Apartamento,COMPRA,838000,710000,Cristo Redentor,Porto Alegre,RS,86,3,2,2,,402026,31-07-2023
Apartamento,COMPRA,835000,790000,Mont Serrat,Porto Alegre,RS,82,2,2,2,A|l|t|o| |P|a|d|r|ã|o,241323,31-07-2023
Apartamento,COMPRA,830000,788500,Floresta,Porto Alegre,RS,148,3,2,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,257964,31-07-2023
Apartamento,COMPRA,820000,760000,Tristeza,Porto Alegre,RS,92,3,2,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,140682,31-07-2023
Apartamento,COMPRA,810000,678400,Higienópolis,Porto Alegre,RS,65,2,2,2,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,307068,31-07-2023
Apartamento,COMPRA,800000,745000,Cristal,Porto Alegre,RS,52,1,1,1,M|o|b|i|l|i|a|d|o,305021,31-07-2023
Apartamento,COMPRA,800000,760000,Menino Deus,Porto Alegre,RS,90,3,1,2,A|l|t|o| |P|a|d|r|ã|o,87196,31-07-2023
Casa,COMPRA,800000,680000,Medianeira,Porto Alegre,RS,200,4,2,1,,394261,31-07-2023
Casa em Condomínio,COMPRA,800000,700000,Cavalhada,Porto Alegre,RS,290,3,4,1,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,377837,31-07-2023
Apartamento,COMPRA,800000,750000,Independência,Porto Alegre,RS,133,3,1,2,,421573,31-07-2023
Casa,COMPRA,800000,750000,Passo da Areia,Porto Alegre,RS,100,2,0,1,,383147,31-07-2023
Lote/terreno,COMPRA,800000,760000,Cristo Redentor,Porto Alegre,RS,508,0,0,0,,357041,31-07-2023
Apartamento,COMPRA,799000,799000,Cidade Baixa,Porto Alegre,RS,61,2,2,2,,400464,31-07-2023
Casa,COMPRA,799000,759000,Hípica,Porto Alegre,RS,150,3,3,2,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,390113,31-07-2023
Cobertura,COMPRA,799000,759000,Menino Deus,Porto Alegre,RS,208,3,3,2,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|M|o|b|i|l|i|a|d|o,197996,31-07-2023
Casa,COMPRA,799000,650000,Espírito Santo,Porto Alegre,RS,189,4,3,4,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,42531,31-07-2023
Casa em Condomínio,COMPRA,799000,699000,Hípica,Porto Alegre,RS,180,3,2,2,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,393950,31-07-2023
Casa,COMPRA,798000,749000,Ipanema,Porto Alegre,RS,257,3,4,3,A|l|t|o| |P|a|d|r|ã|o,147976,31-07-2023
Casa,COMPRA,795700,695000,Espírito Santo,Porto Alegre,RS,457,4,2,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,371652,31-07-2023
Cobertura,COMPRA,795000,690000,Petrópolis,Porto Alegre,RS,180,3,1,3,,362514,31-07-2023
Apartamento,COMPRA,795000,745000,Boa Vista,Porto Alegre,RS,101,3,2,3,,401520,31-07-2023
Casa,COMPRA,795000,690000,Espírito Santo,Porto Alegre,RS,181,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,177233,31-07-2023
Chácara/Sítio/Fazenda,COMPRA,795000,755000,Lageado,Porto Alegre,RS,150,0,0,0,,362199,31-07-2023
Apartamento,COMPRA,790000,750000,Petrópolis,Porto Alegre,RS,79,2,2,3,M|o|b|i|l|i|a|d|o,233394,31-07-2023
Apartamento,COMPRA,790000,710000,Higienópolis,Porto Alegre,RS,96,3,2,2,,19060,31-07-2023
Apartamento,COMPRA,790000,580000,Santa Cecilia,Porto Alegre,RS,179,2,1,1,,267658,31-07-2023
Apartamento,COMPRA,790000,745000,Jardim Europa,Porto Alegre,RS,68,2,1,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,91602,31-07-2023
Apartamento,COMPRA,790000,740000,Petrópolis,Porto Alegre,RS,50,1,1,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,423702,31-07-2023
Casa,COMPRA,790000,690000,Jardim Itu,Porto Alegre,RS,204,3,4,7,M|o|b|i|l|i|a|d|o,384001,31-07-2023
Cobertura,COMPRA,790000,742000,Mont Serrat,Porto Alegre,RS,155,2,2,3,,192400,31-07-2023
Apartamento Garden,COMPRA,790000,750000,Jardim Botânico,Porto Alegre,RS,101,2,1,2,M|o|b|i|l|i|a|d|o,419724,31-07-2023
Apartamento,COMPRA,780000,690000,Jardim Botânico,Porto Alegre,RS,80,2,2,2,,214523,31-07-2023
Apartamento,COMPRA,770000,720000,Menino Deus,Porto Alegre,RS,92,3,1,4,,431534,31-07-2023
Apartamento,COMPRA,770000,731500,Tristeza,Porto Alegre,RS,96,3,2,2,,56505,31-07-2023
Casa,COMPRA,760000,690000,Menino Deus,Porto Alegre,RS,275,3,0,2,,387232,31-07-2023
Apartamento,COMPRA,750000,645000,Jardim Lindóia,Porto Alegre,RS,70,2,1,3,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,383589,31-07-2023
Apartamento,COMPRA,750000,691000,Cristo Redentor,Porto Alegre,RS,77,2,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,375022,31-07-2023
Casa em Condomínio,COMPRA,750000,712500,Tristeza,Porto Alegre,RS,129,3,1,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,415725,31-07-2023
Casa,COMPRA,750000,712500,Tristeza,Porto Alegre,RS,266,3,2,4,,344238,31-07-2023
Apartamento,COMPRA,750000,712500,Higienópolis,Porto Alegre,RS,126,3,2,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,358267,31-07-2023
Cobertura,COMPRA,750000,649900,Glória,Porto Alegre,RS,105,3,1,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,422822,31-07-2023
Casa,COMPRA,750000,690000,Medianeira,Porto Alegre,RS,260,3,8,1,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,257331,31-07-2023
Lote/terreno,COMPRA,750000,700000,Camaquã,Porto Alegre,RS,440,0,0,0,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,47822,31-07-2023
Apartamento,COMPRA,749000,699000,Auxiliadora,Porto Alegre,RS,101,3,1,2,,362380,31-07-2023
Apartamento,COMPRA,745000,707750,Passo da Areia,PORTO ALEGRE,RS,74,2,2,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,237699,31-07-2023
Casa em Condomínio,COMPRA,745000,619000,Hípica,Porto Alegre,RS,144,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,276391,31-07-2023
Apartamento,COMPRA,744680,680851,Petrópolis,Porto Alegre,RS,99,3,1,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,363078,31-07-2023
Apartamento,COMPRA,743000,675000,Petrópolis,Porto Alegre,RS,48,1,1,1,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,408930,31-07-2023
Apartamento,COMPRA,742000,680000,Jardim Lindóia,Porto Alegre,RS,147,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,183996,31-07-2023
Apartamento,COMPRA,740000,703000,Higienópolis,Porto Alegre,RS,73,2,2,2,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,378635,31-07-2023
Apartamento,COMPRA,737000,699900,Higienópolis,Porto Alegre,RS,103,2,1,4,,171844,31-07-2023
Casa em Condomínio,COMPRA,735000,680000,Passo das Pedras,Porto Alegre,RS,140,3,2,1,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,251412,31-07-2023
Casa,COMPRA,732000,640000,Agronomia,Porto Alegre,RS,234,4,2,4,,415580,31-07-2023
Casa,COMPRA,731000,639000,Jardim Lindóia,Porto Alegre,RS,202,3,2,1,,325266,31-07-2023
Apartamento,COMPRA,730000,639000,Azenha,Porto Alegre,RS,72,3,1,2,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,424212,31-07-2023
Casa em Condomínio,COMPRA,727781,655000,Tristeza,Porto Alegre,RS,159,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,53468,31-07-2023
Cobertura,COMPRA,724000,658000,Anchieta,Porto Alegre,RS,214,3,2,5,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,18213,31-07-2023
Casa,COMPRA,720000,684000,Cascata,Porto Alegre,RS,340,3,5,4,,72402,31-07-2023
Apartamento,COMPRA,720000,684000,Petrópolis,Porto Alegre,RS,83,2,1,1,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,423651,31-07-2023
Apartamento,COMPRA,720000,680000,Passo da Areia,Porto Alegre,RS,68,2,1,2,,413247,31-07-2023
Apartamento,COMPRA,718000,682000,Menino Deus,Porto Alegre,RS,72,2,2,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,398530,31-07-2023
Casa,COMPRA,715000,525000,hipica,Porto Alegre,RS,170,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,423100,31-07-2023
Casa,COMPRA,711000,675450,Vila Ipiranga,Porto Alegre,RS,211,4,4,1,,375804,31-07-2023
Cobertura,COMPRA,710000,670000,Petrópolis,Porto Alegre,RS,180,3,2,2,,192320,31-07-2023
Casa em Condomínio,COMPRA,705300,633312,Tristeza,Porto Alegre,RS,110,3,2,2,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,53473,31-07-2023
Apartamento,COMPRA,700000,665000,Petrópolis,Porto Alegre,RS,105,3,2,2,,388293,31-07-2023
Apartamento,COMPRA,700000,665000,Menino Deus,Porto Alegre,RS,127,3,1,2,,389151,31-07-2023
Casa,COMPRA,700000,650000,Teresópolis,Porto Alegre,RS,182,3,4,4,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,388670,31-07-2023
Apartamento,COMPRA,700000,650000,Bela Vista,Porto Alegre,RS,96,2,1,2,A|l|t|o| |P|a|d|r|ã|o,380508,31-07-2023
Lote/terreno,COMPRA,700000,600000,Agronomia,Porto Alegre,RS,2500,0,0,0,,400802,31-07-2023
Casa,COMPRA,700000,640000,Jardim Itu,Porto Alegre,RS,617,2,0,1,,421639,31-07-2023
Apartamento Garden,COMPRA,700000,650000,Petrópolis,Porto Alegre,RS,145,1,1,3,M|o|b|i|l|i|a|d|o,197834,31-07-2023
Apartamento,COMPRA,699000,640000,Petrópolis,Porto Alegre,RS,80,2,1,2,,320797,31-07-2023
Apartamento,COMPRA,699000,650000,Cristo Redentor,Porto Alegre,RS,79,2,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,313812,31-07-2023
Apartamento,COMPRA,695000,660250,Passo da Areia,Porto Alegre,RS,82,3,3,3,,215427,31-07-2023
Casa em Condomínio,COMPRA,695000,599000,Campo Novo,Porto Alegre,RS,126,3,3,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,421823,31-07-2023
Cobertura,COMPRA,695000,660250,Bela Vista,Porto Alegre,RS,156,3,2,4,,376962,31-07-2023
Apartamento,COMPRA,694200,659000,Jardim Lindóia,Porto Alegre,RS,83,3,2,2,,371949,31-07-2023
Casa,COMPRA,692000,650000,Cristo Redentor,Porto Alegre,RS,167,3,2,3,,254627,31-07-2023
Casa em Condomínio,COMPRA,691400,607848,Tristeza,Porto Alegre,RS,110,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,236198,31-07-2023
Apartamento,COMPRA,691000,594000,Bela Vista,Porto Alegre,RS,56,1,1,2,A|l|t|o| |P|a|d|r|ã|o|A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|M|o|b|i|l|i|a|d|o,237444,31-07-2023
Apartamento,COMPRA,690000,608000,Petrópolis,Porto Alegre,RS,63,2,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,335213,31-07-2023
Apartamento,COMPRA,690000,655500,Vila Ipiranga,Porto Alegre,RS,95,3,1,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,254645,31-07-2023
Casa em Condomínio,COMPRA,690000,598000,Hípica,Porto Alegre,RS,150,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,63416,31-07-2023
Apartamento,COMPRA,690000,650000,Bom Fim,Porto Alegre,RS,91,1,1,2,,313313,31-07-2023
Apartamento,COMPRA,690000,650000,Cristal,Porto Alegre,RS,43,1,1,2,M|o|b|i|l|i|a|d|o,292807,31-07-2023
Apartamento,COMPRA,690000,655000,Moinhos de Vento,Porto Alegre,RS,41,1,1,1,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,332509,31-07-2023
Cobertura,COMPRA,690000,650000,Rio Branco,Porto Alegre,RS,134,2,1,2,,34270,31-07-2023
Apartamento,COMPRA,685000,580000,Bela Vista,Porto Alegre,RS,56,1,1,2,,292207,31-07-2023
Casa em Condomínio,COMPRA,680000,629000,Vila Nova,Porto Alegre,RS,175,3,2,3,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,119174,31-07-2023
Casa,COMPRA,680000,646000,Espírito Santo,Porto Alegre,RS,166,4,2,4,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,128888,31-07-2023
Apartamento,COMPRA,680000,598000,Jardim Lindóia,Porto Alegre,RS,129,3,1,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,200005,31-07-2023
Apartamento,COMPRA,680000,635000,Cristo Redentor,Porto Alegre,RS,76,2,2,2,,368108,31-07-2023
Apartamento,COMPRA,680000,640000,Floresta,Porto Alegre,RS,147,3,1,1,,304693,31-07-2023
Apartamento,COMPRA,675000,619000,Menino Deus,Porto Alegre,RS,152,3,1,2,,394277,31-07-2023
Apartamento,COMPRA,674900,574718,Menino Deus,Porto Alegre,RS,72,2,2,3,,402088,31-07-2023
Sobrado,COMPRA,673000,639350,Petrópolis,Porto Alegre,RS,171,3,1,0,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,368272,31-07-2023
Casa,COMPRA,672000,638400,Sarandi,Porto Alegre,RS,97,2,2,1,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o,428994,31-07-2023
Apartamento,COMPRA,670000,636500,Santa Tereza,Porto Alegre,RS,111,3,1,2,,330616,31-07-2023
Loft,COMPRA,667000,580000,Cidade Baixa,Porto Alegre,RS,57,1,1,1,P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,335313,31-07-2023
Cobertura,COMPRA,660000,610000,Santana,Porto Alegre,RS,193,2,2,3,,148390,31-07-2023
Casa em Condomínio,COMPRA,658127,572568,Tristeza,Porto Alegre,RS,110,3,2,2,A|v|a|l|i|a| |I|m|ó|v|e|l| |n|o| |n|e|g|ó|c|i|o|P|r|o|n|t|o| |p|a|r|a| |m|o|r|a|r,236865,31-07-2023
Apartamento,COMPRA,650000,585000,Passo da Areia,Porto Alegre,RS,65,2,1,2,,429671,31-07-2023
Apartamento,COMPRA,650000,595000,Mont Serrat,Porto Alegre,RS,108,3,1,2,,206741,31-07-2023
