TITULO,OFERTA,VALORES,VALORES_PROMO,LOCATION,CITY,STATE,METRAGEM,QUARTO,GARAGEM,BANHEIRO,TAG,KEY,FIRST_DAY
Apartamento,ALUGAR,5791,5000,Chácara das Pedras,Porto Alegre,RS,73,3,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|M|o|b|i|l|i|a|d|o,375908,31-07-2023
Apartamento,ALUGAR,5912,4500,Petrópolis,Porto Alegre,RS,43,1,0,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|M|o|b|i|l|i|a|d|o,373396,31-07-2023
Loft,ALUGAR,2825,2200,Partenon,Porto Alegre,RS,34,1,1,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|M|o|b|i|l|i|a|d|o,334176,31-07-2023
Loft,ALUGAR,2806,2200,Partenon,Porto Alegre,RS,34,1,1,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|M|o|b|i|l|i|a|d|o,334179,31-07-2023
Loft,ALUGAR,2783,2200,Partenon,Porto Alegre,RS,34,1,1,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|M|o|b|i|l|i|a|d|o,334182,31-07-2023
Loft,ALUGAR,2788,2200,Partenon,Porto Alegre,RS,34,1,1,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|M|o|b|i|l|i|a|d|o,334183,31-07-2023
Apartamento,ALUGAR,2990,2200,Partenon,Porto Alegre,RS,34,1,1,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|M|o|b|i|l|i|a|d|o,334184,31-07-2023
Apartamento,ALUGAR,18336,15000,Moinhos de Vento,Porto Alegre,RS,228,3,0,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,334294,31-07-2023
Apartamento,ALUGAR,3895,2500,Cristal,Porto Alegre,RS,44,1,0,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|M|o|b|i|l|i|a|d|o,318854,31-07-2023
Apartamento,ALUGAR,3739,2500,Boa Vista,Porto Alegre,RS,83,3,2,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,320486,31-07-2023
Casa em Condomínio,ALUGAR,11488,10000,Praia De Belas,Porto Alegre,RS,293,3,3,4,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,228672,31-07-2023
Apartamento,ALUGAR,4976,4000,Petrópolis,Porto Alegre,RS,129,3,1,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|M|o|b|i|l|i|a|d|o,423787,31-07-2023
Cobertura,ALUGAR,2847,2200,Jardim Itu,Porto Alegre,RS,125,3,1,3,A|u|x|i| |P|l|u|s|A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,432228,31-07-2023
Apartamento,ALUGAR,3202,2900,Partenon,Porto Alegre,RS,27,1,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,431437,31-07-2023
Apartamento,ALUGAR,4242,2800,Praia de Belas,Porto Alegre,RS,42,1,1,2,E|x|c|l|u|s|i|v|o,431672,31-07-2023
Apartamento,ALUGAR,3418,2800,Passo da Areia,Porto Alegre,RS,60,3,1,2,E|x|c|l|u|s|i|v|o,423793,31-07-2023
Apartamento,ALUGAR,5277,4000,Menino Deus,Porto Alegre,RS,89,3,1,2,,418058,31-07-2023
Apartamento,ALUGAR,4159,3600,Mont Serrat,Porto Alegre,RS,32,1,0,1,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,422877,31-07-2023
Cobertura,ALUGAR,3963,3300,Glória,Porto Alegre,RS,102,3,1,1,,408732,31-07-2023
Apartamento,ALUGAR,1975,1700,Floresta,Porto Alegre,RS,75,3,0,1,,377707,31-07-2023
Apartamento,ALUGAR,5163,4000,Petrópolis,Porto Alegre,RS,93,3,2,2,E|x|c|l|u|s|i|v|o,353006,31-07-2023
Apartamento,ALUGAR,2841,2200,Floresta,Porto Alegre,RS,49,1,1,1,E|x|c|l|u|s|i|v|o,341321,31-07-2023
Apartamento,ALUGAR,3577,3100,Jardim Botânico,Porto Alegre,RS,42,1,1,1,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,338979,31-07-2023
Apartamento,ALUGAR,4740,3850,Petrópolis,Porto Alegre,RS,63,1,2,2,E|x|c|l|u|s|i|v|o,346019,31-07-2023
Apartamento,ALUGAR,4494,3350,Boa Vista,Porto Alegre,RS,98,3,1,2,E|x|c|l|u|s|i|v|o,308607,31-07-2023
Apartamento,ALUGAR,3001,2100,Petrópolis,Porto Alegre,RS,63,2,2,2,E|x|c|l|u|s|i|v|o,278376,31-07-2023
Apartamento,ALUGAR,3198,2500,Vila Ipiranga,Porto Alegre,RS,72,2,1,2,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,275114,31-07-2023
Apartamento,ALUGAR,1736,1300,Azenha,Porto Alegre,RS,52,2,0,1,,271518,31-07-2023
Apartamento,ALUGAR,4371,3500,Mont Serrat,Porto Alegre,RS,73,2,2,2,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,251683,31-07-2023
Apartamento,ALUGAR,4260,3300,Jardim Botanico,Porto Alegre,RS,60,2,1,2,E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,229986,31-07-2023
Apartamento,ALUGAR,2619,1950,Jardim Botânico,Porto Alegre,RS,80,3,1,1,,230014,31-07-2023
Apartamento,ALUGAR,4284,3290,Jardim Do Salso,Porto Alegre,RS,64,1,1,3,E|x|c|l|u|s|i|v|o,227414,31-07-2023
Apartamento,ALUGAR,3688,3000,Petrópolis,Porto Alegre,RS,30,1,1,1,A|u|x|i| |P|l|u|s|E|x|c|l|u|s|i|v|o,432412,31-07-2023
Apartamento,ALUGAR,3170,2500,São João,Porto Alegre,RS,74,2,1,2,M|o|b|i|l|i|a|d|o,397580,31-07-2023
Apartamento,ALUGAR,4210,3250,São Sebastião,Porto Alegre,RS,76,3,2,2,,279728,31-07-2023
Apartamento,ALUGAR,7904,6800,Petrópolis,Porto Alegre,RS,100,3,2,2,A|u|x|i| |P|l|u|s,429621,31-07-2023
Cobertura,ALUGAR,20725,17500,Vila Assunção,Porto Alegre,RS,155,3,4,1,A|u|x|i| |P|l|u|s|M|o|b|i|l|i|a|d|o,379300,31-07-2023
Apartamento,ALUGAR,10000,8600,Jardim Lindóia,Porto Alegre,RS,180,3,2,2,,385925,31-07-2023
Cobertura,ALUGAR,20030,16900,Rio Branco,Porto Alegre,RS,336,3,3,3,M|o|b|i|l|i|a|d|o,386262,31-07-2023
Casa em Condomínio,ALUGAR,7100,5000,Praia de Belas,Porto Alegre,RS,254,3,3,4,,384576,31-07-2023
Apartamento,ALUGAR,3824,2650,Tristeza,Porto Alegre,RS,98,3,1,2,,360083,31-07-2023
Apartamento,ALUGAR,19285,17600,Bela Vista,Porto Alegre,RS,138,3,2,2,,378200,31-07-2023
Casa em Condomínio,ALUGAR,13727,10000,Belém Novo,Porto Alegre,RS,431,4,4,5,,381281,31-07-2023
Casa,ALUGAR,10784,10000,Vila Ipiranga,Porto Alegre,RS,500,5,4,4,M|o|b|i|l|i|a|d|o,295422,31-07-2023
Apartamento,ALUGAR,3522,2900,Petrópolis,Porto Alegre,RS,53,1,2,2,,423896,31-07-2023
Apartamento,ALUGAR,3380,2700,Auxiliadora,Porto Alegre,RS,24,1,0,1,M|o|b|i|l|i|a|d|o,429315,31-07-2023
Apartamento,ALUGAR,2798,2200,Azenha,Porto Alegre,RS,59,1,2,2,M|o|b|i|l|i|a|d|o,429680,31-07-2023
Casa,ALUGAR,5121,5000,Vila Conceicao,Porto Alegre,RS,148,2,3,2,,431649,31-07-2023
Apartamento,ALUGAR,2727,2200,Auxiliadora,Porto Alegre,RS,24,1,0,2,,430544,31-07-2023
Apartamento,ALUGAR,3638,2800,Petrópolis,Porto Alegre,RS,66,1,1,1,,430936,31-07-2023
Apartamento,ALUGAR,3373,3000,Higienópolis,Porto Alegre,RS,94,2,1,2,M|o|b|i|l|i|a|d|o,423844,31-07-2023
Apartamento,ALUGAR,3582,2900,Auxiliadora,Porto Alegre,RS,24,1,0,1,,419226,31-07-2023
Apartamento,ALUGAR,3685,3000,Auxiliadora,Porto Alegre,RS,24,1,0,1,,419234,31-07-2023
Apartamento,ALUGAR,4932,4400,Petrópolis,Porto Alegre,RS,50,1,1,2,M|o|b|i|l|i|a|d|o,419662,31-07-2023
Apartamento,ALUGAR,2707,2400,Cidade Baixa,Porto Alegre,RS,40,1,0,1,M|o|b|i|l|i|a|d|o,418151,31-07-2023
Apartamento,ALUGAR,2842,2500,Partenon,Porto Alegre,RS,30,1,1,1,M|o|b|i|l|i|a|d|o,418165,31-07-2023
Apartamento,ALUGAR,4685,4100,Moinhos de Vento,Porto Alegre,RS,44,1,0,1,M|o|b|i|l|i|a|d|o,419880,31-07-2023
Casa em Condomínio,ALUGAR,5766,5500,Jardim Isabel,Porto Alegre,RS,250,3,1,7,,419965,31-07-2023
Apartamento,ALUGAR,3457,3000,Partenon,Porto Alegre,RS,40,1,1,1,M|o|b|i|l|i|a|d|o,421483,31-07-2023
Apartamento,ALUGAR,6010,4600,Cavalhada,Porto Alegre,RS,105,3,2,3,,421626,31-07-2023
Apartamento,ALUGAR,6241,5000,Auxiliadora,Porto Alegre,RS,102,3,2,3,,421904,31-07-2023
Apartamento,ALUGAR,6767,5300,Menino Deus,Porto Alegre,RS,105,3,2,2,,419009,31-07-2023
Apartamento,ALUGAR,4184,3500,Auxiliadora,Porto Alegre,RS,25,1,0,1,M|o|b|i|l|i|a|d|o,422563,31-07-2023
Apartamento,ALUGAR,4535,3800,Passo da Areia,Porto Alegre,RS,72,2,1,2,M|o|b|i|l|i|a|d|o,422804,31-07-2023
Apartamento,ALUGAR,3035,2500,São João,Porto Alegre,RS,56,2,1,3,,422974,31-07-2023
Apartamento,ALUGAR,3992,3500,Partenon,Porto Alegre,RS,40,1,1,1,,423458,31-07-2023
Apartamento,ALUGAR,3780,3200,Rio Branco,Porto Alegre,RS,33,1,0,1,M|o|b|i|l|i|a|d|o,410749,31-07-2023
Apartamento,ALUGAR,6946,5500,Petrópolis,Porto Alegre,RS,45,1,1,1,M|o|b|i|l|i|a|d|o,410923,31-07-2023
Apartamento,ALUGAR,4071,3500,Jardim Botânico,Porto Alegre,RS,72,2,2,3,,410958,31-07-2023
Apartamento,ALUGAR,4600,4000,Petrópolis,Porto Alegre,RS,51,1,1,2,,411029,31-07-2023
Loft,ALUGAR,3149,2700,Auxiliadora,Porto Alegre,RS,24,1,0,1,M|o|b|i|l|i|a|d|o,411206,31-07-2023
Loft,ALUGAR,2649,2200,Auxiliadora,Porto Alegre,RS,24,1,0,1,M|o|b|i|l|i|a|d|o,411215,31-07-2023
Apartamento,ALUGAR,6917,5000,Bela Vista,Porto Alegre,RS,149,3,2,4,M|o|b|i|l|i|a|d|o,416059,31-07-2023
Apartamento,ALUGAR,4055,3500,Cristo Redentor,Porto Alegre,RS,60,2,1,2,M|o|b|i|l|i|a|d|o,416127,31-07-2023
Apartamento,ALUGAR,2421,2200,Cidade Baixa,Porto Alegre,RS,38,1,0,1,M|o|b|i|l|i|a|d|o,416802,31-07-2023
Apartamento,ALUGAR,4456,3400,Bela Vista,Porto Alegre,RS,76,2,2,2,,412248,31-07-2023
Apartamento Garden,ALUGAR,9855,7500,Auxiliadora,Porto Alegre,RS,220,2,2,2,,414743,31-07-2023
Apartamento,ALUGAR,2820,2500,Partenon,Porto Alegre,RS,27,1,0,1,,415282,31-07-2023
Apartamento,ALUGAR,4037,3500,Auxiliadora,Porto Alegre,RS,25,1,0,1,M|o|b|i|l|i|a|d|o,415305,31-07-2023
Apartamento,ALUGAR,3653,3300,Cidade Baixa,Porto Alegre,RS,40,1,1,1,M|o|b|i|l|i|a|d|o,415934,31-07-2023
Apartamento,ALUGAR,4987,3500,Petrópolis,Porto Alegre,RS,45,1,0,2,,411697,31-07-2023
Apartamento,ALUGAR,3576,2800,Mont Serrat,Porto Alegre,RS,48,1,1,1,M|o|b|i|l|i|a|d|o,411841,31-07-2023
Apartamento,ALUGAR,3395,3000,Cidade Baixa,Porto Alegre,RS,30,1,0,1,,402812,31-07-2023
Apartamento,ALUGAR,3442,3000,Petrópolis,Porto Alegre,RS,75,2,1,2,,403263,31-07-2023
Apartamento,ALUGAR,3594,3100,Moinhos de Vento,Porto Alegre,RS,32,1,0,1,,407961,31-07-2023
Apartamento,ALUGAR,5017,3600,Petrópolis,Porto Alegre,RS,42,1,1,1,,394376,31-07-2023
Apartamento,ALUGAR,5017,3600,Petrópolis,Porto Alegre,RS,42,1,1,1,,394383,31-07-2023
Cobertura,ALUGAR,12305,9990,Petrópolis,Porto Alegre,RS,332,3,4,4,,401921,31-07-2023
Cobertura,ALUGAR,6718,5500,Petrópolis,Porto Alegre,RS,112,3,2,2,,399311,31-07-2023
Apartamento,ALUGAR,5837,4500,Petrópolis,Porto Alegre,RS,110,3,1,3,,400780,31-07-2023
Cobertura,ALUGAR,8110,6500,Bela Vista,Porto Alegre,RS,225,3,3,1,,409370,31-07-2023
Casa,ALUGAR,8559,8000,Menino Deus,Porto Alegre,RS,236,3,2,1,,388944,31-07-2023
Apartamento,ALUGAR,5323,3900,Petrópolis,Porto Alegre,RS,43,1,0,1,M|o|b|i|l|i|a|d|o,391932,31-07-2023
Apartamento,ALUGAR,5906,3900,Petrópolis,Porto Alegre,RS,43,1,0,1,M|o|b|i|l|i|a|d|o,391973,31-07-2023
Apartamento,ALUGAR,14549,12000,Petrópolis,Porto Alegre,RS,188,3,3,3,M|o|b|i|l|i|a|d|o,393114,31-07-2023
Casa,ALUGAR,13137,12500,Cristal,Porto Alegre,RS,455,3,3,1,M|o|b|i|l|i|a|d|o,381632,31-07-2023
Apartamento,ALUGAR,4568,4100,Moinhos de Vento,Porto Alegre,RS,34,1,0,1,M|o|b|i|l|i|a|d|o,382137,31-07-2023
Apartamento,ALUGAR,7827,6000,Menino Deus,Porto Alegre,RS,138,3,2,2,,361710,31-07-2023
Apartamento,ALUGAR,3533,2900,Azenha,Porto Alegre,RS,54,2,1,2,,362597,31-07-2023
Apartamento,ALUGAR,15085,10000,Rio Branco,Porto Alegre,RS,366,3,3,4,,367669,31-07-2023
Casa,ALUGAR,8819,8500,Santa Tereza,Porto Alegre,RS,315,4,0,2,,372170,31-07-2023
Apartamento,ALUGAR,12334,11000,Petrópolis,Porto Alegre,RS,99,3,2,2,,357583,31-07-2023
Casa,ALUGAR,2553,2450,Guarujá,Porto Alegre,RS,78,2,1,2,,339579,31-07-2023
Apartamento,ALUGAR,3677,2950,Centro Histórico,Porto Alegre,RS,47,1,1,1,M|o|b|i|l|i|a|d|o,341053,31-07-2023
Apartamento,ALUGAR,5559,4000,Rio Branco,Porto Alegre,RS,44,1,0,2,M|o|b|i|l|i|a|d|o,345650,31-07-2023
Apartamento,ALUGAR,3738,2800,Jardim Botânico,Porto Alegre,RS,73,3,1,2,,298738,31-07-2023
Apartamento,ALUGAR,1819,1350,Jardim Leopoldina,Porto Alegre,RS,48,2,1,1,,303817,31-07-2023
Cobertura,ALUGAR,5249,3950,Chácara das Pedras,Porto Alegre,RS,102,1,1,2,,320227,31-07-2023
Apartamento,ALUGAR,1633,1200,Teresópolis,Porto Alegre,RS,61,2,0,1,,262091,31-07-2023
Apartamento,ALUGAR,4908,3500,Boa Vista,Porto Alegre,RS,84,2,1,2,,238831,31-07-2023
Apartamento,ALUGAR,3261,2750,Petrópolis,Porto Alegre,RS,43,1,2,2,M|o|b|i|l|i|a|d|o,423871,31-07-2023
Apartamento,ALUGAR,5482,4500,Bela Vista,Porto Alegre,RS,111,2,1,2,M|o|b|i|l|i|a|d|o,418719,31-07-2023
Apartamento,ALUGAR,1432,1200,Centro Histórico,Porto Alegre,RS,34,1,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,393162,31-07-2023
Apartamento,ALUGAR,1327,1000,Sarandi,Porto Alegre,RS,47,2,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,383273,31-07-2023
Apartamento,ALUGAR,1172,700,Vila Nova,Porto Alegre,RS,53,2,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,344742,31-07-2023
Apartamento,ALUGAR,1031,650,Santa Tereza,Porto Alegre,RS,42,1,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,308796,31-07-2023
Apartamento,ALUGAR,3711,2800,São Geraldo,Porto Alegre,RS,68,2,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,279729,31-07-2023
Apartamento,ALUGAR,2357,1700,Petrópolis,Porto Alegre,RS,48,1,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,262958,31-07-2023
Kitnet/JK,ALUGAR,1006,800,Cidade Baixa,Porto Alegre,RS,26,1,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,254499,31-07-2023
Apartamento,ALUGAR,650,325,Floresta,Porto Alegre,RS,31,1,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,369082,31-07-2023
Apartamento,ALUGAR,2440,1220,Floresta,Porto Alegre,RS,50,2,0,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,326833,31-07-2023
Apartamento,ALUGAR,1800,900,Bom Jesus,Porto Alegre,RS,77,2,1,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,334195,31-07-2023
Apartamento,ALUGAR,1350,675,Floresta,Porto Alegre,RS,84,2,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,316519,31-07-2023
Apartamento,ALUGAR,2750,1375,Tristeza,Porto Alegre,RS,117,3,1,3,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,227339,31-07-2023
Apartamento,ALUGAR,1050,735,Higienópolis,Porto Alegre,RS,56,2,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,306606,31-07-2023
Apartamento,ALUGAR,1200,960,Centro Histórico,Porto Alegre,RS,58,2,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,275212,31-07-2023
Apartamento Garden,ALUGAR,1600,1440,São João,Porto Alegre,RS,94,3,0,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,410336,31-07-2023
Apartamento,ALUGAR,2100,1890,Petrópolis,Porto Alegre,RS,71,2,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,412890,31-07-2023
Apartamento,ALUGAR,690,621,Parque Santa Fé,Porto Alegre,RS,42,2,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,388272,31-07-2023
Apartamento,ALUGAR,2690,2421,Moinhos de Vento,Porto Alegre,RS,68,2,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,329117,31-07-2023
Apartamento,ALUGAR,1500,1350,Jardim do Salso,Porto Alegre,RS,65,1,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,329623,31-07-2023
Apartamento,ALUGAR,790,711,Jardim Sabará,Porto Alegre,RS,57,2,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,346965,31-07-2023
Apartamento,ALUGAR,700,630,Centro Histórico,Porto Alegre,RS,63,1,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,325289,31-07-2023
Apartamento,ALUGAR,1450,1305,São João,Porto Alegre,RS,59,2,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,319816,31-07-2023
Apartamento,ALUGAR,1050,945,Azenha,Porto Alegre,RS,80,2,0,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,321451,31-07-2023
Apartamento,ALUGAR,1350,1215,Mario Quintana,Porto Alegre,RS,51,3,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o|M|o|b|i|l|i|a|d|o,306209,31-07-2023
Apartamento,ALUGAR,1850,1665,Partenon,Porto Alegre,RS,61,2,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,273387,31-07-2023
Apartamento,ALUGAR,1400,1260,Azenha,Porto Alegre,RS,75,2,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,277128,31-07-2023
Apartamento,ALUGAR,2000,1800,Santa Tereza,Porto Alegre,RS,102,3,2,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,290382,31-07-2023
Apartamento,ALUGAR,2343,1650,Santana,Porto Alegre,RS,100,3,0,1,E|x|c|l|u|s|i|v|o,315882,31-07-2023
Apartamento,ALUGAR,1700,1360,Passo da Areia,Porto Alegre,RS,56,2,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s|E|x|c|l|u|s|i|v|o,429684,31-07-2023
Apartamento,ALUGAR,3210,2500,Partenon,Porto Alegre,RS,71,3,1,3,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,421761,31-07-2023
Apartamento,ALUGAR,1025,750,Centro Histórico,Porto Alegre,RS,30,1,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,398512,31-07-2023
Apartamento,ALUGAR,1292,950,Jardim Itu,Porto Alegre,RS,36,1,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,381647,31-07-2023
Apartamento,ALUGAR,979,700,Azenha,Porto Alegre,RS,40,2,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,379401,31-07-2023
Casa em Condomínio,ALUGAR,4398,3500,Cavalhada,Porto Alegre,RS,496,2,2,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,360294,31-07-2023
Apartamento,ALUGAR,4000,2000,Petrópolis,Porto Alegre,RS,100,3,1,3,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,419623,31-07-2023
Apartamento,ALUGAR,1100,770,Alto Petrópolis,Porto Alegre,RS,43,2,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,419574,31-07-2023
Apartamento,ALUGAR,980,686,Santa Tereza,Porto Alegre,RS,48,2,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,421076,31-07-2023
Apartamento,ALUGAR,2900,2030,Jardim Botânico,Porto Alegre,RS,63,2,1,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,408294,31-07-2023
Apartamento,ALUGAR,1100,770,Vila Ipiranga,Porto Alegre,RS,50,1,0,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,397602,31-07-2023
Apartamento,ALUGAR,600,420,Parque Santa Fé,Porto Alegre,RS,43,1,0,2,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,397627,31-07-2023
Apartamento,ALUGAR,1100,770,Vila Ipiranga,Porto Alegre,RS,50,1,1,1,A|L|U|G|A| |R|Á|P|I|D|O| |s|e|m| |F|i|a|d|o|r| |o|u| |G|a|r|a|n|t|i|a|s,397635,31-07-2023
